"carnet"|"trunc"|"?column?"
"PM08023"|3|"2007-03-21 20:46:05.465386"
"ML98037"|2|"2007-01-01 12:48:03.891355"
"GG01111"|1|"2012-06-09 15:35:34.0371"
"BR10022"|2|"2007-07-06 14:57:11.231785"
"AC10112"|1|"2011-02-15 00:49:13.277889"
"OG03019"|3|"2008-06-04 11:10:44.210128"
"MG02014"|3|"2012-11-21 01:33:25.180701"
"BB10026"|3|"2010-01-16 00:13:38.460219"
"AA10182"|3|"2006-03-16 13:24:54.665882"
"SB11017"|1|"2012-05-24 01:09:18.927338"
"FG95007"|1|"2006-05-17 15:27:56.855114"
"MV08048"|3|"2010-04-29 13:14:51.9834"
"EV07004"|3|"2011-01-27 16:12:48.298552"
"MM10178"|3|"2008-12-06 22:50:21.601907"
"HN05004"|3|"2007-05-19 16:52:43.563113"
"FB08006"|2|"2007-03-29 19:13:49.605602"
"LH03005"|2|"2012-02-02 15:57:12.809829"
"OV03010"|1|"2011-09-20 18:45:22.754158"
"MG08104"|3|"2007-11-14 22:19:15.501799"
"ML09045"|3|"2011-09-27 08:56:58.453761"
"ML07034"|2|"2010-06-14 22:12:51.357332"
"BP12021"|1|"2009-07-19 01:29:09.032406"
"VM08032"|3|"2007-01-06 00:52:45.605638"
"HV12020"|3|"2009-01-15 21:43:44.926592"
"SH12001"|1|"2007-09-10 14:44:13.966206"
"LM09004"|2|"2013-02-23 20:58:24.770931"
"RB04003"|1|"2010-12-26 10:53:22.26982"
"RA08017"|2|"2010-09-24 06:21:09.714514"
"BA12016"|3|"2012-07-02 22:27:02.287852"
"BB05024"|1|"2006-07-26 12:24:57.761758"
"MF03048"|1|"2006-10-29 21:45:37.813307"
"MJ00003"|2|"2006-06-30 14:08:16.110382"
"FG04018"|1|"2007-04-18 05:51:57.508635"
"RV08008"|2|"2008-10-25 22:51:54.534457"
"CA04046"|1|"2007-07-03 10:38:29.049405"
"RD01011"|2|"2008-05-14 02:40:13.789312"
"LR10030"|1|"2012-03-03 15:01:31.63763"
"MF05044"|3|"2010-06-25 10:12:52.92904"
"CM08095"|2|"2013-10-06 01:49:28.697608"
"AC04099"|1|"2009-11-05 13:48:03.209969"
"CR00025"|2|"2010-03-13 11:19:46.716094"
"OZ09002"|1|"2013-05-19 05:17:44.846235"
"SO04002"|2|"2011-06-29 11:40:41.540176"
"HH88001"|3|"2013-11-10 01:16:37.866109"
"PC08036"|1|"2012-01-02 00:12:53.150118"
"LS12016"|1|"2013-07-18 08:27:34.017613"
"RA05099"|2|"2006-11-28 02:48:39.700344"
"MA03110"|2|"2011-03-01 16:43:53.421695"
"AC05051"|2|"2013-10-23 12:12:58.05328"
"LQ08004"|2|"2007-12-05 06:29:28.180937"
"RR04075"|2|"2007-11-12 20:29:09.055906"
"CS04033"|3|"2012-05-03 18:53:54.43949"
"NS06008"|3|"2013-08-06 01:29:22.52482"
"DH06001"|1|"2013-10-29 09:31:17.575218"
"EF13005"|3|"2006-12-30 12:19:29.886352"
"AL06026"|2|"2012-01-09 13:15:20.662035"
"FC08005"|3|"2013-01-15 17:43:26.676346"
"CM09126"|1|"2009-10-13 21:16:09.591586"
"LR99018"|2|"2007-09-09 02:10:18.899275"
"AG85007"|2|"2008-11-25 00:11:43.260086"
"DC02012"|3|"2009-12-10 18:32:47.653818"
"CL10073"|3|"2009-10-17 04:54:21.707823"
"AA09030"|3|"2008-07-12 07:39:09.516261"
"MM07173"|3|"2009-03-31 04:21:20.58435"
"ZE03001"|3|"2008-09-21 14:52:36.107041"
"AB01015"|1|"2008-07-13 16:47:28.580191"
"JM04005"|1|"2011-07-05 07:09:21.891752"
"PB03009"|2|"2012-10-24 03:03:47.481325"
"CG03018"|1|"2009-02-08 02:01:16.169285"
"VV02046"|1|"2013-03-23 11:25:45.436642"
"MD11038"|2|"2012-09-03 19:47:26.446497"
"BH08017"|1|"2011-12-31 23:42:17.952294"
"CR08063"|3|"2010-11-15 07:04:27.092248"
"RA98040"|2|"2009-09-28 13:42:43.2965"
"GR96002"|2|"2008-08-15 00:20:50.090196"
"OJ10003"|2|"2008-09-10 06:58:05.576964"
"MP07058"|1|"2009-12-17 14:36:47.858584"
"AP91038"|2|"2012-01-16 03:46:53.671308"
"TJ08002"|2|"2006-09-13 14:08:16.05775"
"FS12011"|2|"2006-10-15 19:13:57.991626"
"PV07017"|3|"2006-08-01 09:11:28.335612"
"GD04009"|2|"2008-07-17 12:12:27.551733"
"LI12001"|3|"2013-12-25 17:56:08.183635"
"CG07077"|2|"2008-05-18 19:00:48.502051"
"AP13006"|1|"2010-12-07 12:14:19.334627"
"AF14009"|2|"2007-01-31 10:15:32.703994"
"MA10022"|2|"2010-10-08 06:29:00.027202"
"MG05061"|3|"2011-06-15 12:16:18.342645"
"QR11008"|2|"2011-04-26 10:43:49.550462"
"RP15060"|1|"2013-02-03 12:01:12.363679"
"LH01009"|1|"2007-10-26 03:29:01.925917"
"AG07062"|1|"2011-07-14 23:59:55.216803"
"PT02010"|2|"2009-05-20 17:28:02.187972"
"CG03031"|3|"2006-05-23 21:16:35.923074"
"AB14021"|2|"2008-01-15 23:46:31.295857"
"AC10112"|2|"2007-04-17 00:17:02.196215"
"MA04013"|1|"2011-11-23 03:43:14.297314"
"RC07049"|2|"2008-08-07 16:33:00.14902"
"RM10033"|3|"2009-06-15 01:49:04.900878"
"BH00009"|2|"2010-02-28 14:39:15.423615"
"MG03078"|1|"2011-08-09 21:19:53.772278"
"AI07002"|2|"2007-01-15 13:35:38.397732"
"RM98071"|1|"2007-07-26 12:34:41.193593"
"GR09019"|1|"2011-06-09 21:08:43.056148"
"ML06046"|2|"2011-02-03 13:43:39.219364"
"HH04018"|3|"2011-06-08 04:04:09.864859"
"MC04073"|2|"2011-02-21 20:15:37.793877"
"RG09079"|3|"2013-08-07 08:32:07.71006"
"GG01102"|2|"2010-09-30 04:22:26.363223"
"RV08008"|3|"2007-06-16 15:57:59.809141"
"AR98041"|1|"2012-11-11 08:31:05.137205"
"PM99021"|3|"2012-01-30 19:23:02.487764"
"PQ10005"|2|"2006-03-03 13:28:01.452658"
"OM06019"|1|"2006-01-24 15:07:39.217023"
"LL95006"|1|"2008-02-13 22:44:40.608115"
"QG07001"|2|"2012-10-15 04:05:14.906225"
"GC09063"|3|"2008-12-12 03:01:00.320148"
"VM12003"|2|"2012-11-17 22:53:21.955663"
"HM01019"|2|"2009-05-15 16:12:34.515551"
"MM14162"|3|"2013-06-07 19:00:43.648613"
"RB05032"|1|"2012-12-08 01:20:09.803413"
"SS10053"|2|"2013-01-19 05:01:23.256002"
"SV91003"|2|"2012-05-29 02:29:03.492441"
"RM11057"|1|"2013-11-24 22:21:29.785172"
"FQ07001"|1|"2007-11-01 01:30:24.666017"
"ML10048"|1|"2012-10-01 09:42:34.969982"
"EC04005"|2|"2011-03-02 02:41:30.626452"
"AD05002"|2|"2013-11-24 18:40:03.408103"
"PC05006"|2|"2013-06-21 21:21:17.868734"
"HG07004"|2|"2008-10-08 12:30:25.366607"
"VL02010"|3|"2006-03-08 02:44:36.340019"
"RF07014"|1|"2010-01-27 06:02:48.817236"
"TH10006"|3|"2011-09-22 19:14:09.527652"
"RH08008"|2|"2008-11-24 08:53:09.52981"
"SM98045"|2|"2006-09-02 19:56:10.359671"
"CA09014"|2|"2008-05-31 03:19:03.763943"
"CV09019"|2|"2006-04-30 16:24:09.944885"
"RM07092"|2|"2011-04-23 04:28:06.80619"
"GV06027"|1|"2007-02-12 09:04:29.321955"
"AV07028"|3|"2008-09-19 14:52:20.42858"
"VR05051"|3|"2013-05-04 17:05:48.041876"
"LV13011"|1|"2006-10-21 15:05:45.423115"
"VV02039"|1|"2012-10-05 19:01:50.646222"
"RG07077"|3|"2013-03-25 06:41:14.530325"
"MM03133"|1|"2007-10-19 04:34:50.676315"
"OM96002"|3|"2013-05-20 02:03:30.425403"
"TM00015"|3|"2012-04-23 04:21:02.86502"
"VJ05004"|3|"2008-06-12 02:25:42.392419"
"CG07077"|3|"2006-05-15 08:22:37.11013"
"MG04024"|1|"2011-07-24 19:45:27.170609"
"BS04006"|3|"2010-04-23 19:37:13.855955"
"QC07011"|2|"2008-03-24 05:58:55.993085"
"MR08085"|2|"2013-08-22 05:49:58.975687"
"BC04003"|2|"2006-08-25 10:04:16.221396"
"MG10029"|1|"2012-07-18 02:26:01.457537"
"MG09099"|2|"2012-08-27 13:07:20.868523"
"LS07014"|1|"2007-08-18 07:48:26.714214"
"AA08030"|1|"2007-10-27 20:11:26.491213"
"GG14111"|3|"2007-11-15 07:35:10.667888"
"MM13037"|1|"2012-12-15 00:41:00.160176"
"MG08100"|3|"2010-09-16 04:06:04.022303"
"GP99028"|3|"2007-08-17 18:06:31.636316"
"RF07014"|3|"2008-05-27 09:46:38.738816"
"RT06015"|1|"2010-05-27 04:45:51.833844"
"SF10025"|1|"2008-06-30 05:47:14.338254"
"AM08099"|2|"2013-01-18 03:50:55.313113"
"RM06092"|3|"2011-05-16 17:56:35.908255"
"CH11025"|1|"2011-09-16 10:55:12.155984"
"TL01004"|3|"2011-09-10 11:43:14.493746"
"MC08108"|3|"2007-05-21 03:08:49.333087"
"VM05039"|1|"2007-08-14 13:12:36.678552"
"CH07025"|2|"2007-09-12 15:26:53.620216"
"HV05018"|3|"2007-06-11 15:09:23.660947"
"VE14010"|1|"2007-06-13 12:27:09.717406"
"SJ08005"|2|"2012-06-13 03:54:40.328137"
"GA13082"|2|"2011-05-17 21:43:16.509784"
"MC04016"|1|"2010-02-20 16:39:08.72734"
"AA03035"|3|"2011-05-04 08:27:36.001428"
"NR13004"|2|"2010-12-24 04:48:46.58209"
"AL95007"|1|"2013-12-28 20:44:16.259934"
"RM07012"|1|"2011-01-14 00:24:52.34436"
"SG07003"|2|"2013-04-02 13:04:15.163976"
"AH06004"|2|"2009-03-11 03:04:16.116203"
"ZM06008"|2|"2006-05-19 01:07:42.375839"
"HV12020"|1|"2006-11-08 15:55:10.240206"
"AD02017"|3|"2010-03-12 10:11:09.706798"
"MA14087"|1|"2006-03-09 21:26:53.900419"
"II05004"|3|"2011-11-21 11:39:39.571761"
"LR04038"|2|"2012-11-28 13:13:14.300711"
"PG10057"|2|"2011-08-10 23:00:24.766771"
"FF14013"|3|"2010-08-21 09:42:05.712342"
"BG02023"|1|"2010-07-31 04:51:56.420429"
"BA02020"|3|"2006-11-25 08:19:19.211529"
"SE03001"|2|"2012-04-19 08:33:14.970594"
"AG00097"|2|"2013-07-02 21:38:37.461459"
"PA06029"|3|"2012-08-24 19:34:07.747262"
"MC01023"|1|"2007-12-21 12:31:38.365197"
"CV94032"|1|"2012-01-04 06:43:43.579446"
"HA02019"|3|"2009-01-08 14:59:42.48724"
"PS08033"|2|"2012-12-20 19:10:47.153806"
"CM12108"|1|"2009-08-24 16:00:06.385991"
"RD09004"|3|"2007-09-26 04:21:48.673489"
"TS09005"|2|"2011-06-26 12:57:28.006444"
"FM06041"|2|"2006-05-05 15:39:03.622459"
"CO06012"|1|"2013-03-09 09:59:48.736063"
"AA09042"|3|"2007-06-08 15:04:56.429063"
"MG06095"|2|"2011-07-20 09:19:00.282389"
"MR04027"|2|"2009-10-28 17:21:52.455659"
"LL05019"|3|"2009-05-17 18:19:04.721019"
"OM07032"|2|"2012-11-21 08:50:27.562741"
"LR13002"|1|"2010-02-28 06:36:21.255895"
"ZM03010"|3|"2012-04-27 04:45:36.241512"
"VO12017"|3|"2006-12-11 01:50:18.025687"
"MC07016"|1|"2010-06-07 11:35:57.610902"
"CN06011"|1|"2010-03-15 19:20:34.70316"
"MM08135"|2|"2009-03-30 14:49:30.779817"
"SQ05003"|3|"2013-08-29 14:14:17.483201"
"MU09001"|1|"2008-01-05 06:30:11.41118"
"GM08078"|2|"2008-10-02 06:16:52.619398"
"LL88001"|3|"2009-08-30 01:28:36.779476"
"VR10035"|3|"2006-11-10 19:59:59.609933"
"CN08011"|1|"2013-01-28 00:43:27.116114"
"HV08018"|2|"2013-03-25 13:02:59.681642"
"SD05016"|1|"2008-07-21 01:34:17.853561"
"RZ14002"|1|"2011-06-23 14:32:09.251716"
"MF05044"|2|"2010-09-27 17:17:59.050651"
"CA05041"|1|"2010-08-24 04:54:01.656634"
"PR05004"|1|"2007-04-19 20:28:24.415392"
"SE89004"|1|"2009-10-21 20:34:12.60153"
"MM13225"|1|"2013-09-25 13:43:25.625299"
"TD04004"|1|"2006-10-17 12:03:07.985821"
"PC03037"|2|"2011-09-09 12:55:12.654656"
"LG09036"|1|"2010-10-08 00:33:19.308977"
"SO04002"|1|"2013-02-18 20:46:30.191853"
"QL09002"|1|"2012-07-07 19:14:22.949255"
"GG04137"|3|"2010-09-22 06:52:07.841501"
"GV12007"|2|"2007-04-28 21:43:11.519468"
"VP11007"|3|"2011-12-30 16:04:20.577381"
"EM11031"|3|"2008-10-09 03:39:23.460476"
"GM99040"|1|"2007-03-04 06:36:40.657181"
"LR98032"|3|"2007-02-13 21:28:05.409892"
"RM09005"|2|"2011-07-11 15:32:07.807709"
"GC97045"|1|"2008-05-24 13:15:44.278386"
"RR06007"|1|"2011-08-02 22:31:39.571876"
"FS04012"|1|"2010-08-14 09:45:41.611754"
"FS09008"|3|"2012-01-04 12:52:44.964102"
"RB06016"|1|"2012-08-04 19:53:43.571481"
"PP75003"|2|"2013-12-05 22:34:01.091126"
"RP13062"|1|"2006-09-15 22:44:31.580108"
"OR14026"|2|"2013-02-02 20:09:52.988529"
"GC07012"|2|"2010-08-23 13:29:08.854438"
"DT07004"|2|"2006-04-07 02:34:03.610916"
"HR14048"|3|"2011-09-03 19:28:17.754625"
"GR13096"|3|"2013-03-24 22:18:04.310195"
"AA07095"|2|"2009-08-31 08:04:55.391763"
"JM12003"|3|"2007-02-11 14:44:04.974066"
"GC07050"|3|"2012-11-24 23:12:40.601957"
"JM04005"|3|"2011-07-30 09:54:14.136272"
"VE04006"|2|"2009-12-05 20:08:49.160031"
"PC05009"|1|"2011-07-14 03:14:07.529079"
"LR99018"|1|"2009-01-25 11:40:39.865244"
"PC00006"|2|"2009-04-30 02:15:49.355449"
"MC04080"|2|"2007-03-09 02:28:19.370874"
"TC12010"|1|"2009-04-29 17:41:41.265139"
"RM06111"|2|"2008-01-19 20:15:54.434708"
"GB07020"|3|"2011-11-08 20:02:16.468612"
"SZ04001"|3|"2006-07-16 02:09:13.219567"
"OG13008"|3|"2009-03-04 15:04:23.761555"
"CR05029"|2|"2008-11-09 14:22:33.59583"
"BA08011"|1|"2011-03-07 07:50:07.880125"
"LV09030"|2|"2012-11-08 15:26:14.911028"
"AD00005"|3|"2013-07-21 22:56:40.568533"
"SF11015"|3|"2009-07-17 19:26:56.424492"
"ZC05004"|2|"2010-11-12 10:23:58.6354"
"SS13007"|2|"2013-06-06 20:45:13.397343"
"MF05044"|3|"2012-04-27 20:24:19.112812"
"GG01014"|2|"2013-05-30 22:03:59.151462"
"MD08009"|3|"2006-04-15 17:56:03.319855"
"AM08104"|2|"2006-03-03 15:56:29.408485"
"MB11020"|3|"2010-06-25 06:38:32.012173"
"AL07024"|3|"2008-07-14 15:35:28.19358"
"PG12051"|3|"2008-10-19 20:50:39.829904"
"CE11007"|3|"2006-03-05 01:26:19.964353"
"LH05007"|3|"2007-03-11 03:14:07.623706"
"CL03008"|2|"2007-06-30 11:11:31.766334"
"SR04050"|1|"2012-04-02 20:36:15.376362"
"VA96012"|1|"2008-09-21 04:45:30.294404"
"BP09028"|1|"2009-02-23 03:36:56.28693"
"CR06077"|2|"2007-02-19 20:45:22.518707"
"PA04016"|2|"2012-07-11 14:27:55.819365"
"LM07008"|3|"2009-09-03 05:40:22.336593"
"BO05006"|3|"2011-12-12 13:36:55.108423"
"EL02003"|2|"2013-12-14 00:16:21.607031"
"LZ04006"|3|"2006-06-06 00:36:43.748753"
"HS09002"|2|"2013-04-02 00:02:51.956611"
"PB03009"|3|"2008-10-26 23:05:31.650065"
"AR04046"|3|"2010-11-25 01:12:00.385605"
"NC08006"|2|"2010-08-25 00:38:47.247218"
"LC06019"|2|"2006-07-10 10:26:02.432114"
"EA08008"|3|"2009-02-05 21:02:02.517075"
"TA99004"|2|"2009-11-16 03:17:55.779456"
"AA11048"|2|"2007-02-12 12:11:27.086221"
"HC07026"|1|"2009-06-15 19:39:38.497087"
"GR04087"|1|"2010-09-24 12:45:37.927669"
"SM06032"|1|"2009-06-08 12:04:26.69975"
"CM11067"|1|"2013-05-25 07:44:29.426955"
"OA06025"|2|"2009-06-17 13:12:48.991943"
"ML09028"|3|"2011-04-22 01:05:34.78419"
"MM93296"|1|"2006-09-23 15:31:06.539517"
"QQ06003"|3|"2008-10-09 04:49:26.871382"
"SS07002"|3|"2007-10-05 12:41:50.38688"
"RB09043"|2|"2010-03-27 00:16:31.882966"
"CC02096"|3|"2007-07-02 20:03:52.071242"
"VP95005"|1|"2010-12-03 19:13:46.537564"
"CP99003"|2|"2007-08-13 06:07:58.802586"
"SV07012"|1|"2012-08-05 06:48:24.606296"
"AQ93011"|1|"2013-05-27 20:09:20.183705"
"MP02045"|3|"2012-10-18 18:15:19.321417"
"CJ96002"|3|"2013-09-10 05:24:45.850008"
"FM07005"|3|"2009-09-23 06:37:05.246651"
"MH98036"|1|"2006-07-09 13:52:34.26263"
"OL07001"|3|"2011-10-08 09:25:15.565239"
"RR08157"|1|"2008-06-30 22:05:12.117713"
"ZV08004"|2|"2007-07-24 15:02:32.268235"
"MP07006"|1|"2008-06-20 02:21:16.054029"
"GO08006"|3|"2011-04-12 01:52:34.83951"
"AG03040"|1|"2006-10-17 22:43:48.174456"
"CR05109"|2|"2011-07-13 23:04:59.959521"
"MM05057"|2|"2012-04-23 08:58:14.118354"
"GM99040"|3|"2009-05-22 19:28:01.490166"
"RH00011"|2|"2013-09-14 23:02:40.445213"
"SE10010"|1|"2006-02-26 15:31:05.025889"
"GC04011"|1|"2008-11-29 20:30:33.295025"
"OG07002"|1|"2011-09-17 18:26:00.556432"
"LA08017"|1|"2008-05-25 17:09:13.471651"
"VG01019"|3|"2006-07-07 21:40:04.548988"
"HR07024"|3|"2006-11-09 18:11:48.481171"
"PL01022"|3|"2011-07-07 12:35:16.642539"
"RS06004"|1|"2010-03-24 06:43:15.481724"
"DH04002"|3|"2008-10-04 09:50:44.349292"
"EZ00001"|3|"2006-12-05 02:05:41.044251"
"AZ07005"|2|"2013-02-02 23:18:11.698005"
"RV04049"|3|"2013-09-19 02:21:05.679449"
"LL04028"|3|"2013-05-11 20:21:35.39922"
"SS15049"|1|"2008-01-04 12:34:13.565566"
"LL04008"|2|"2008-03-03 03:08:39.813418"
"BM00009"|3|"2007-07-11 22:46:20.965332"
"MM03133"|1|"2013-08-02 16:02:32.034983"
"AA11119"|2|"2007-02-28 06:26:57.209421"
"RO08013"|1|"2009-04-23 01:35:54.274015"
"GE10019"|1|"2009-09-30 20:37:10.559842"
"LO09007"|3|"2006-08-28 04:07:04.631577"
"HV08018"|3|"2008-07-26 01:28:09.453684"
"BP00002"|3|"2010-08-16 02:59:50.205166"
"GL05016"|1|"2008-04-28 15:09:46.79156"
"MA12089"|2|"2012-11-15 06:40:31.2243"
"AH04008"|2|"2010-10-26 13:09:13.644338"
"TA99004"|2|"2010-01-21 03:49:33.688608"
"GB13035"|3|"2006-05-17 04:24:14.27225"
"DZ98002"|2|"2013-01-22 18:32:51.185654"
"OG12014"|2|"2013-11-05 04:53:30.938488"
"LL02053"|1|"2008-05-18 11:37:17.09101"
"CP05033"|1|"2011-08-16 04:04:12.445107"
"LS15012"|2|"2013-05-19 18:22:26.375219"
"GV04019"|2|"2012-09-01 23:25:53.380413"
"AZ08006"|3|"2008-09-03 23:27:08.847314"
"FS04018"|2|"2012-12-04 13:46:43.818128"
"MC05032"|1|"2009-08-18 12:52:31.660565"
"MC03116"|3|"2007-03-08 21:57:22.503775"
"MM04091"|2|"2011-12-03 04:43:12.69336"
"GA06013"|3|"2008-01-11 06:47:00.183416"
"RC10084"|2|"2011-05-07 18:56:23.996632"
"PM99021"|3|"2008-03-16 05:53:47.866489"
"PG95006"|3|"2009-08-18 07:49:47.368229"
"CH07005"|1|"2008-03-06 11:02:16.415313"
"VQ06001"|2|"2011-08-20 01:50:09.546711"
"MS12030"|3|"2011-07-16 02:18:22.634229"
"BR09027"|1|"2010-08-22 19:24:27.85209"
"SD99007"|3|"2007-10-10 05:47:28.97417"
"MV09002"|1|"2011-12-26 19:04:41.384151"
"SM06006"|3|"2012-12-06 20:38:58.82801"
"CG05049"|1|"2007-11-14 17:33:42.294456"
"SR05003"|3|"2006-04-28 00:31:19.334603"
"ZR05004"|2|"2007-07-17 07:56:52.948406"
"HI10003"|2|"2008-01-06 23:23:03.506846"
"RG98038"|1|"2012-08-03 12:49:26.078245"
"LM07047"|1|"2013-11-06 03:12:45.51693"
"MF07041"|2|"2008-02-15 17:09:54.112049"
"OM94002"|2|"2011-06-03 03:01:46.458971"
"CA14065"|1|"2009-07-11 19:40:27.455183"
"PT07005"|1|"2012-11-19 16:08:44.231472"
"ZR08008"|1|"2007-09-03 04:34:30.369599"
"NG10001"|2|"2013-01-10 13:11:02.877679"
"CV07042"|2|"2009-04-04 23:57:48.86944"
"TG05010"|3|"2009-10-10 02:44:39.494301"
"MC08022"|2|"2008-09-23 19:36:08.756553"
"UC09001"|2|"2007-08-31 16:08:50.06173"
"SB91013"|2|"2008-11-18 05:11:47.777036"
"LS05017"|2|"2013-06-17 18:21:04.984824"
"RP07035"|1|"2010-12-09 11:06:36.007119"
"US09001"|3|"2007-06-09 17:55:19.237391"
"PA04047"|2|"2010-09-13 09:33:03.072007"
"CA04046"|2|"2006-08-29 16:26:58.618043"
"MS04043"|1|"2012-10-26 09:29:02.884173"
"MS07085"|3|"2007-01-13 18:31:52.508231"
"SM05011"|1|"2012-11-21 14:29:30.815762"
"FP09003"|2|"2009-07-05 16:40:56.409596"
"MG06055"|2|"2006-11-11 18:41:19.06582"
"GS00003"|1|"2008-12-06 06:58:58.126782"
"PG13057"|3|"2009-05-30 01:44:02.705726"
"AM06009"|2|"2006-10-30 17:09:22.603187"
"GM06103"|1|"2008-09-20 18:00:50.901548"
"BV10009"|1|"2011-08-05 09:29:43.946839"
"MC11075"|3|"2007-03-23 14:29:07.527979"
"FS09008"|1|"2013-08-08 06:28:03.728659"
"BV05008"|1|"2013-09-15 06:46:50.751377"
"LF09007"|1|"2008-09-23 22:31:33.39086"
"BH04015"|1|"2011-08-19 22:13:01.819457"
"SL13005"|1|"2008-06-17 04:53:22.214941"
"PF05020"|2|"2009-08-31 01:48:48.429765"
"HA09046"|3|"2008-05-08 22:42:31.95765"
"BR10022"|3|"2013-09-19 10:57:33.871741"
"RT09014"|3|"2013-01-14 06:35:55.617058"
"DS83004"|1|"2014-01-04 20:19:31.594155"
"QM97001"|3|"2009-01-03 11:32:11.204277"
"SV08005"|3|"2008-10-01 16:17:08.385316"
"MR07025"|3|"2006-06-30 06:03:27.611946"
"RM12080"|2|"2007-10-20 09:04:00.993359"
"SE14003"|1|"2011-06-15 00:40:44.000286"
"RB10032"|1|"2010-05-25 15:41:03.461338"
"MH06029"|2|"2012-12-05 20:33:20.003703"
"DM98012"|3|"2013-05-15 04:39:26.789177"
"AA10182"|2|"2010-03-31 08:17:19.500022"
"CA09081"|3|"2010-12-29 19:07:04.849902"
"SG07009"|1|"2013-01-13 22:49:51.800174"
"HR04052"|2|"2013-07-09 18:09:44.184644"
"LV11011"|1|"2011-05-21 20:22:33.465702"
"PP02023"|2|"2006-07-09 12:45:45.307653"
"HR14048"|1|"2007-07-03 23:39:56.473886"
"VM01048"|1|"2011-07-06 20:02:26.708649"
"CR11019"|1|"2011-01-12 05:47:59.853359"
"BM07032"|3|"2013-03-06 07:22:42.278493"
"GM06007"|1|"2012-06-23 11:35:36.202592"
"AS10030"|1|"2009-06-17 08:28:32.278408"
"GA02059"|3|"2006-06-07 00:59:07.535358"
"GV14011"|3|"2007-09-16 00:51:14.16813"
"MR04116"|1|"2009-10-17 01:49:35.377022"
"NC12019"|1|"2007-08-18 06:02:44.405231"
"AG07049"|3|"2010-01-16 14:49:12.135171"
"FR06015"|3|"2008-06-04 02:38:59.853207"
"RM06054"|3|"2013-02-11 00:54:35.281852"
"ZA97007"|2|"2012-09-19 17:55:51.391039"
"NC05008"|1|"2006-05-23 08:42:45.356823"
"FZ04003"|1|"2010-07-31 16:46:31.844238"
"AA07101"|1|"2013-05-14 15:18:18.220641"
"TL13018"|3|"2011-06-22 06:53:09.557192"
"RG96010"|1|"2011-01-23 00:25:27.227654"
"HO12005"|3|"2013-09-16 04:57:18.307395"
"MR05106"|1|"2007-01-07 09:20:16.984846"
"OG03009"|1|"2009-03-24 10:06:43.852903"
"RG10062"|2|"2007-07-21 01:35:23.925534"
"PD06011"|2|"2006-03-28 09:03:26.178014"
"VS99016"|2|"2009-09-09 06:33:12.966763"
"MC09058"|2|"2009-05-19 01:57:45.789945"
"SC02023"|1|"2006-03-08 03:11:48.598403"
"VT04004"|1|"2007-01-19 14:30:02.291619"
"SS05036"|3|"2007-12-25 23:57:34.105428"
"AL03016"|2|"2012-01-09 01:28:35.563863"
"ME98009"|2|"2013-02-24 20:59:57.128206"
"AJ99003"|1|"2007-12-28 04:13:15.605371"
"OM99002"|2|"2006-04-27 09:27:07.418947"
"CT13005"|1|"2012-07-14 04:38:29.939379"
"GS84009"|1|"2008-03-02 00:25:41.442317"
"CA94017"|2|"2008-03-17 01:56:49.438802"
"LG04004"|2|"2008-01-29 05:57:03.637716"
"MG09036"|1|"2012-07-24 18:07:54.629039"
"GC13095"|2|"2009-12-27 12:53:43.832833"
"RG05022"|2|"2009-05-18 22:39:24.149948"
"GM10138"|1|"2012-03-23 18:28:51.828422"
"AR05043"|2|"2008-04-18 02:23:49.217055"
"HM04034"|2|"2006-11-12 11:36:34.0256"
"OD09007"|1|"2009-04-06 22:48:40.02818"
"AM06008"|2|"2010-11-13 00:39:37.57781"
"GV04011"|2|"2011-08-27 19:00:26.845815"
"OT04002"|3|"2011-05-04 21:58:05.797891"
"AT08008"|1|"2011-05-06 04:13:19.978069"
"OR04018"|1|"2007-09-03 12:26:46.932728"
"RH13068"|3|"2012-03-19 00:52:06.581354"
"RM03022"|2|"2009-04-11 09:25:45.340988"
"LE12003"|1|"2007-10-05 18:27:21.614622"
"VR04026"|1|"2013-05-06 15:34:15.697573"
"FP02007"|1|"2010-09-30 09:36:13.328566"
"HP04030"|3|"2010-07-29 12:21:47.507684"
"CR97007"|3|"2009-06-30 09:19:07.602948"
"GO05008"|1|"2009-01-13 12:50:30.502023"
"CG05069"|3|"2009-04-05 23:25:50.482121"
"FF94007"|3|"2006-11-28 14:33:00.947986"
"RM06006"|1|"2007-01-28 10:21:56.079477"
"RF98034"|2|"2009-12-09 16:23:26.235841"
"AM06084"|1|"2011-10-14 20:46:13.277316"
"FM99019"|1|"2006-04-03 08:01:42.673949"
"HH04018"|2|"2006-08-23 00:24:11.088656"
"SE89004"|2|"2008-12-07 01:05:14.599963"
"SM09014"|2|"2009-07-11 06:15:22.376694"
"CD08036"|1|"2012-05-13 09:05:24.429823"
"GG00013"|1|"2012-04-21 06:03:26.402401"
"PP07059"|1|"2007-04-16 23:20:11.486076"
"PR05005"|3|"2012-02-27 19:21:42.336653"
"MM08128"|1|"2007-11-26 01:56:26.113964"
"CA12132"|1|"2009-05-29 23:04:59.839576"
"SM99041"|2|"2013-12-15 05:24:36.992294"
"EM11017"|3|"2011-12-19 00:39:30.395954"
"MD10047"|2|"2009-12-14 10:37:55.137351"
"BE04004"|3|"2007-08-19 03:06:15.743459"
"RG02030"|1|"2009-01-16 17:59:22.768471"
"MG06015"|1|"2010-10-18 02:45:50.354997"
